age,gender,education,industry,industry_experience,salary
42,Male,masters degree,healthcare,23,113015.61700000001
49,Male,masters degree,healthcare,22,116237.86900000002
49,Male,masters degree,healthcare,12,89415.22700000001
41,Male,masters degree,healthcare,23,83164.466
44,Male,masters degree,healthcare,17,104481.86100000002
43,Male,masters degree,healthcare,25,93128.06800000001
48,Male,masters degree,healthcare,24,96142.98100000001
45,Male,masters degree,healthcare,21,101172.36800000002
41,Male,masters degree,healthcare,22,141177.46500000003
43,Male,masters degree,healthcare,13,104979.24800000002
44,Male,masters degree,healthcare,24,98975.48100000001
42,Male,masters degree,healthcare,19,98580.06400000001
43,Male,masters degree,healthcare,15,113526.6
46,Male,masters degree,healthcare,25,102936.44900000001
47,Male,masters degree,healthcare,16,100163.99800000002
43,Male,masters degree,healthcare,12,118393.96800000001
41,Male,masters degree,healthcare,13,117725.49800000002
44,Male,masters degree,healthcare,22,125207.83000000002
46,Male,masters degree,healthcare,19,127355.99800000002
42,Male,masters degree,healthcare,15,110519.61800000002
50,Male,masters degree,healthcare,14,136552.559
45,Male,masters degree,healthcare,16,82350.97200000001
48,Male,masters degree,healthcare,22,105353.138
43,Male,masters degree,healthcare,17,96968.93800000001
42,Male,masters degree,healthcare,25,126481.32200000001
42,Male,masters degree,healthcare,15,93420.382
48,Male,masters degree,healthcare,20,107212.391
49,Male,masters degree,healthcare,19,131100.56300000002
46,Male,masters degree,healthcare,25,118273.87000000001
49,Male,masters degree,healthcare,20,114572.35900000001
44,Male,masters degree,healthcare,13,132890.703
45,Male,masters degree,healthcare,25,124456.65100000001
45,Male,masters degree,healthcare,19,117125.008
46,Male,masters degree,healthcare,25,99623.557
48,Male,masters degree,healthcare,24,128213.679
43,Male,masters degree,healthcare,15,119968.83800000002
48,Male,masters degree,healthcare,25,118911.74900000001
43,Male,masters degree,healthcare,24,87271.591
44,Male,masters degree,healthcare,19,91552.06500000002
45,Male,masters degree,healthcare,17,94244.07300000002
48,Male,masters degree,healthcare,24,116421.41500000002
50,Male,masters degree,healthcare,20,115546.73900000002
43,Male,masters degree,healthcare,12,121992.37600000002
45,Male,masters degree,healthcare,24,134772.616
50,Male,masters degree,healthcare,13,111482.66800000002
50,Male,masters degree,healthcare,23,141524.163
47,Male,masters degree,healthcare,23,88076.02100000001
43,Male,masters degree,healthcare,13,107437.85800000001
49,Male,masters degree,healthcare,25,114527.03900000002
42,Male,masters degree,healthcare,25,92469.795
50,Male,masters degree,healthcare,15,113531.13200000003
45,Male,masters degree,healthcare,17,87304.44800000002
44,Male,masters degree,healthcare,14,141114.01700000002
42,Male,masters degree,healthcare,22,122958.82500000001
46,Male,masters degree,healthcare,21,137478.22
43,Male,masters degree,healthcare,15,92861.81300000001
49,Male,masters degree,healthcare,23,110894.641
50,Male,masters degree,healthcare,17,138010.73
42,Male,masters degree,healthcare,18,132207.50400000002
48,Male,masters degree,healthcare,18,111470.20500000002
47,Male,masters degree,healthcare,21,119154.21100000002
41,Male,masters degree,healthcare,13,96016.08500000002
42,Male,masters degree,healthcare,23,105117.474
48,Male,masters degree,healthcare,21,105727.028
44,Male,masters degree,healthcare,12,138006.19800000003
50,Male,masters degree,healthcare,14,122124.937
50,Male,masters degree,healthcare,25,102152.41300000002
50,Male,masters degree,healthcare,25,107085.49500000001
42,Male,masters degree,healthcare,13,110876.513
43,Male,masters degree,healthcare,12,119565.49000000002
44,Male,masters degree,healthcare,24,94943.134
43,Male,masters degree,healthcare,14,109082.974
43,Male,masters degree,healthcare,24,120347.26000000001
46,Male,masters degree,healthcare,12,82029.20000000001
50,Male,masters degree,healthcare,25,86794.59800000001
47,Male,masters degree,healthcare,23,92634.08000000002
47,Male,masters degree,healthcare,19,92199.008
45,Male,masters degree,healthcare,18,117920.37400000001
43,Male,masters degree,healthcare,23,89629.36400000002
49,Male,masters degree,healthcare,13,142001.15600000002
42,Male,masters degree,healthcare,13,121853.017
50,Male,masters degree,healthcare,21,133031.195
45,Male,masters degree,healthcare,13,82561.71
47,Male,masters degree,healthcare,21,95655.79100000001
41,Male,masters degree,healthcare,12,85490.51500000001
44,Male,masters degree,healthcare,12,125676.892
43,Male,masters degree,healthcare,18,123940.00300000001
48,Male,masters degree,healthcare,19,124946.10700000002
46,Male,masters degree,healthcare,23,119144.01400000001
46,Male,masters degree,healthcare,13,96529.33400000002
46,Male,masters degree,healthcare,20,117314.21900000001
50,Male,masters degree,healthcare,18,83417.125
49,Male,masters degree,healthcare,17,88661.782
58,Male,masters degree,healthcare,24,141269.238
59,Male,masters degree,healthcare,22,152561.84900000002
58,Male,masters degree,healthcare,34,119557.55900000001
52,Male,masters degree,healthcare,21,143256.52000000002
58,Male,masters degree,healthcare,19,117863.724
60,Male,masters degree,healthcare,19,115240.82900000001
54,Male,masters degree,healthcare,23,145753.65200000003
59,Male,masters degree,healthcare,31,130160.17300000002
58,Male,masters degree,healthcare,32,117545.35100000001
60,Male,masters degree,healthcare,24,110006.36900000002
52,Male,masters degree,healthcare,18,113533.39800000002
57,Male,masters degree,healthcare,22,132583.66
55,Male,masters degree,healthcare,33,100171.929
57,Male,masters degree,healthcare,27,102031.182
56,Male,masters degree,healthcare,20,100747.49300000002
53,Male,masters degree,healthcare,21,109289.18000000001
51,Male,masters degree,healthcare,23,108040.61400000002
57,Male,masters degree,healthcare,22,101287.93400000001
55,Male,masters degree,healthcare,33,93669.642
52,Male,masters degree,healthcare,33,126360.09100000001
57,Male,masters degree,healthcare,15,121624.15100000001
58,Male,masters degree,healthcare,25,127109.00400000002
51,Male,masters degree,healthcare,22,103465.56000000001
55,Male,masters degree,healthcare,18,103278.61500000002
60,Male,masters degree,healthcare,33,101780.78900000002
53,Male,masters degree,healthcare,16,116735.25600000002
60,Male,masters degree,healthcare,26,99282.524
55,Male,masters degree,healthcare,33,98338.73500000002
57,Male,masters degree,healthcare,29,107344.95200000002
52,Male,masters degree,healthcare,29,137315.06800000003
55,Male,masters degree,healthcare,24,132686.763
51,Male,masters degree,healthcare,29,139023.632
51,Male,masters degree,healthcare,30,140384.36500000002
51,Male,masters degree,healthcare,24,137528.07200000001
56,Male,masters degree,healthcare,23,151611.26200000002
59,Male,masters degree,healthcare,25,144746.415
52,Male,masters degree,healthcare,15,127490.82500000001
60,Male,masters degree,healthcare,27,104145.36000000002
56,Male,masters degree,healthcare,27,132829.521
56,Male,masters degree,healthcare,17,124465.71500000003
52,Male,masters degree,healthcare,18,109860.21200000001
56,Male,masters degree,healthcare,26,91867.03900000002
53,Male,masters degree,healthcare,25,141322.48900000003
51,Male,masters degree,healthcare,25,145771.78000000003
57,Male,masters degree,healthcare,20,145038.72900000002
57,Male,masters degree,healthcare,30,143631.543
59,Male,masters degree,healthcare,35,150514.518
60,Male,masters degree,healthcare,30,109126.028
51,Male,masters degree,healthcare,17,133398.287
59,Male,masters degree,healthcare,33,120394.846
60,Male,masters degree,healthcare,31,146243.108
58,Male,masters degree,healthcare,22,146733.69700000001
54,Male,masters degree,healthcare,19,149849.44700000001
52,Male,masters degree,healthcare,27,141759.82700000002
55,Male,masters degree,healthcare,35,118997.85700000002
56,Male,masters degree,healthcare,23,136473.249
58,Male,masters degree,healthcare,22,111967.592
59,Male,masters degree,healthcare,21,152344.31300000002
60,Male,masters degree,healthcare,30,137200.635
57,Male,masters degree,healthcare,21,130623.57
54,Male,masters degree,healthcare,15,118435.88900000001
51,Male,masters degree,healthcare,22,142089.53000000003
54,Male,masters degree,healthcare,34,133999.91
53,Male,masters degree,healthcare,28,107104.75600000001
51,Male,masters degree,healthcare,25,145753.65200000003
53,Male,masters degree,healthcare,35,90743.103
52,Male,masters degree,healthcare,25,126433.73600000002
60,Male,masters degree,healthcare,30,137543.934
55,Male,masters degree,healthcare,21,111943.799
53,Male,masters degree,healthcare,17,103934.62200000002
51,Male,masters degree,healthcare,34,116810.03400000001
56,Male,masters degree,healthcare,32,135307.39200000002
53,Male,masters degree,healthcare,19,112018.57700000002
55,Male,masters degree,healthcare,29,129139.34000000003
54,Male,masters degree,healthcare,29,133579.567
60,Male,masters degree,healthcare,27,105432.44800000002
53,Male,masters degree,healthcare,34,142847.507
55,Male,masters degree,healthcare,26,134178.924
56,Male,masters degree,healthcare,25,109050.11700000001
59,Male,masters degree,healthcare,22,101309.46100000002
56,Male,masters degree,healthcare,21,133938.728
58,Male,masters degree,healthcare,32,94019.73900000002
56,Male,masters degree,healthcare,27,148410.53700000004
53,Male,masters degree,healthcare,23,131566.22600000002
60,Male,masters degree,healthcare,18,145487.397
59,Male,masters degree,healthcare,32,109460.263
57,Male,masters degree,healthcare,30,131550.36400000003
51,Male,masters degree,healthcare,31,136682.85400000002
53,Male,masters degree,healthcare,30,138170.483
59,Male,masters degree,healthcare,31,103351.12700000002
60,Male,masters degree,healthcare,28,116749.98500000002
55,Male,masters degree,healthcare,26,119855.53800000002
51,Male,masters degree,healthcare,32,116439.54300000002
55,Male,masters degree,healthcare,24,119720.71100000002
54,Male,masters degree,healthcare,25,116848.55600000001
52,Male,masters degree,healthcare,19,124370.54300000002
60,Male,masters degree,healthcare,17,115857.18100000001
55,Male,masters degree,healthcare,15,120877.50400000002
54,Male,masters degree,healthcare,23,96043.27700000002
55,Male,masters degree,healthcare,28,145216.61000000002
51,Male,masters degree,healthcare,28,116105.308
54,Male,masters degree,healthcare,28,101439.75600000001
60,Male,masters degree,healthcare,32,119602.87900000002
55,Male,masters degree,healthcare,35,127582.59800000001
60,Male,masters degree,healthcare,16,131522.03900000002
59,Male,masters degree,healthcare,33,105269.296
59,Male,masters degree,healthcare,22,102368.816
53,Male,masters degree,healthcare,35,97398.345
60,Male,masters degree,healthcare,18,135479.608
56,Male,masters degree,healthcare,28,143076.37300000002
53,Male,masters degree,healthcare,22,135111.383
51,Male,masters degree,healthcare,18,131137.95200000002
58,Male,masters degree,healthcare,28,152258.20500000005
55,Male,masters degree,healthcare,22,91606.44900000001
52,Male,masters degree,healthcare,23,123518.52700000002
51,Male,masters degree,healthcare,21,117241.70700000002
52,Male,masters degree,healthcare,30,127252.895
55,Male,masters degree,healthcare,18,116431.61200000001
58,Male,masters degree,healthcare,22,148165.809
54,Male,masters degree,healthcare,20,121485.925
51,Male,masters degree,healthcare,23,110909.37000000001
51,Male,masters degree,healthcare,31,103664.96800000001
58,Male,masters degree,healthcare,19,139599.19600000003
57,Male,masters degree,healthcare,22,92889.005
57,Male,masters degree,healthcare,25,134677.44400000002
60,Male,masters degree,healthcare,29,150105.50500000003
58,Male,masters degree,healthcare,32,104807.032
53,Male,masters degree,healthcare,30,131171.942
57,Male,masters degree,healthcare,34,108771.399
57,Male,masters degree,healthcare,31,146398.32900000003
57,Male,masters degree,healthcare,31,121157.35500000001
53,Male,masters degree,healthcare,21,128801.70600000002
57,Male,masters degree,healthcare,30,145825.03100000002
52,Male,masters degree,healthcare,19,117843.33000000002
58,Male,masters degree,healthcare,15,120688.29300000002
55,Male,masters degree,healthcare,29,114216.59700000001
56,Male,masters degree,healthcare,17,149945.752
60,Male,masters degree,healthcare,22,122175.92200000002
59,Male,masters degree,healthcare,23,105000.77500000001
59,Male,masters degree,healthcare,34,125885.36400000002
60,Male,masters degree,healthcare,19,131944.64800000002
53,Male,masters degree,healthcare,32,103703.49000000002
57,Male,masters degree,healthcare,19,121911.933
60,Male,masters degree,healthcare,28,106958.599
57,Male,masters degree,healthcare,34,122318.68000000001
57,Male,masters degree,healthcare,19,133316.711
